id,caption,alttext,description,baseimageurl
100449,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00036_dynmc
104698,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN12259_dlvr
64978,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023602_dynmc
27792,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS87944_dynmc
45061,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15112_dlvr
101018,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP13537_dynmc
52120,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN04357_dynmc
114101,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018888_dynmc
143012,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN07845_dlvr
155128,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024411_dynmc
143519,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN09845_dlvr
138231,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03138_dynmc
48196,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP09348_dynmc
99122,,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10316N_dynmc
119218,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036740_dynmc
98040,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10527_dynmc
115654,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024325N_dynmc
93106,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041205_dynmc
118810,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035371_dynmc
58095,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05771_dlvr
65187,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN20124_dlvr
4873,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16418_dynmc
160506,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG104528_dynmc
100700,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12223_dlvr
39600,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03536_dynmc
48422,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10219n_dlvr
83446,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14599_dynmc
48587,,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10613p_dlvr
86214,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028274_dynmc
32795,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07422_dynmc
64469,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN18695_dlvr
118337,,,,https://nrs.harvard.edu/urn-3:HUAM:INV033709P_dynmc
97833,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4285_dynmc
82151,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12241_dynmc
40439,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05568_dlvr
158294,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035572N_dynmc
158527,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036370_dynmc
115980,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025359_dynmc
21065,,,,https://nrs.harvard.edu/urn-3:HUAM:71133_dynmc
21737,Recto,,,https://nrs.harvard.edu/urn-3:HUAM:72787_dynmc
21565,verso,,,https://nrs.harvard.edu/urn-3:HUAM:72111_dynmc
45058,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15105_dlvr
70981,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035503_dynmc
42882,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS89886_dynmc
57989,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05314_dlvr
45486,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03970_dynmc
115553,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023991_dynmc
54086,,,,https://nrs.harvard.edu/urn-3:HUAM:INV005291_dynmc
107960,negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12300n_dynmc
158480,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036192_dynmc
43858,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13106_dlvr
44908,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03101_dynmc
78657,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3575_dynmc
5355,recto,,,https://nrs.harvard.edu/urn-3:HUAM:VRS18613_dynmc
83073,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022460_dynmc
158605,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036618N_dynmc
6929,page 24 verso,,,https://nrs.harvard.edu/urn-3:HUAM:21297_dynmc
92480,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039825_dynmc
47275,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN19775_dlvr
50411,negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12491n_dynmc
8494,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS34321_dynmc
121178,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG11987_dynmc
100705,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12250_dynmc
42081,back,,,https://nrs.harvard.edu/urn-3:HUAM:49825_dynmc
110848,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008288_dynmc
34837,,,,https://nrs.harvard.edu/urn-3:HUAM:73457_dynmc
140966,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP14333_dynmc
121500,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG1304_dynmc_dynmc
119659,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038231_dynmc
24764,Page Opening no. 07,,,https://nrs.harvard.edu/urn-3:HUAM:79345_dynmc
41016,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06365_dlvr
159778,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040712_dynmc
51979,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03734_dynmc
32714,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07102_dynmc
164742,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP16422_dlvr
71241,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001516_dynmc
71396,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002141_dynmc
157109,,,,https://nrs.harvard.edu/urn-3:HUAM:INV031480_dynmc
34322,,,,https://nrs.harvard.edu/urn-3:HUAM:72464_dynmc
107210,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10350n_dlvr
156939,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030841_dynmc
145180,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16499_dlvr
153583,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018999_dynmc
63329,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020477_dynmc
30659,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03003_dynmc
75171,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG103496p_dynmc
119721,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038441_dynmc
97687,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4078_dynmc
110031,,,,https://nrs.harvard.edu/urn-3:HUAM:INV005288_dynmc
68568,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030362_dynmc
45312,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16125_dlvr
71929,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002897_dynmc
96422,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG1748_dynmc
71889,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002716_dynmc
61504,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN12443_dlvr
105622,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15999_dlvr
39801,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN04311_dynmc
72756,,,,https://nrs.harvard.edu/urn-3:HUAM:INV004792_dynmc
9174,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS35425_dynmc
45873,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16947_dlvr
124440,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12870_dynmc
73647,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039598_dynmc
119905,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039065_dynmc
125949,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS17724_dynmc
32314,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS43965_dynmc
119757,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038578_dynmc
35940,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13115_dynmc
81724,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020383_dynmc
50156,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13784_dynmc
112777,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014428P_dynmc
5782,exterior,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11130_dynmc
44142,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01501_dynmc
80536,,,,https://nrs.harvard.edu/urn-3:HUAM:INV017993_dynmc
154540,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022473_dynmc
160007,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041603_dynmc
145837,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN19082_dlvr
93100,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041182_dynmc
110372,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006766_dynmc
64044,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021658_dynmc
45474,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03926_dynmc
105439,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15233_dlvr
88779,,,,https://nrs.harvard.edu/urn-3:HUAM:INV033311N_dynmc
145982,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN19693_dlvr
55128,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS63456_dynmc
65427,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023870_dynmc
22390,,,,https://nrs.harvard.edu/urn-3:HUAM:73923_dynmc
44881,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP02976_dynmc
123268,secondary,,,https://nrs.harvard.edu/urn-3:HUAM:LEG6442_dynmc
62476,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018621_dynmc
15202,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS47802_dynmc
135818,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS82771_dynmc
91801,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038369N_dynmc
86246,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028370_dynmc
59620,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014070_dynmc
156647,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029789_dynmc
62540,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018876_dynmc
4942,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16733_dynmc
51483,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN02562_dynmc
82037,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11779_dlvr
43382,detail crest,,,https://nrs.harvard.edu/urn-3:HUAM:92479_dynmc
1921,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11685_dynmc
102269,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP15635_dynmc
110087,,,,https://nrs.harvard.edu/urn-3:HUAM:INV005504_dynmc
49589,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11963p_dynmc
150922,,,,https://nrs.harvard.edu/urn-3:HUAM:INV010356_dynmc
149850,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006924_dynmc
112010,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012027_dynmc
300,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11157_dynmc
156715,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030022N_dynmc
120337,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040619_dynmc
58339,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012358_dynmc
70355,,,,https://nrs.harvard.edu/urn-3:HUAM:INV034440_dynmc
152292,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014677_dynmc
82369,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021323_dynmc
84073,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024521_dynmc
49360,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP12213_dynmc
105164,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14220_dlvr
44106,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01365_dynmc
152754,,,,https://nrs.harvard.edu/urn-3:HUAM:INV016105P_dynmc
156179,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028214N_dynmc
104951,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13302_dlvr
81898,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11196_dlvr
18296,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS47505_dynmc
46421,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06280_dynmc
109061,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001357_dynmc
128919,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS40986_dynmc
120664,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041911N_dynmc
163274,,A black and white photograph of people working in large room mounted on board with white lettering.,"The black and white photograph shows a row of people sitting facing a brick wall with large, closed windows. The ceiling is beamed. There is a vertical rack with rows of tobacco leaves on the right side. In front of the rack are several crates and several barrels. The caption reads: Tobacco drying in the work room poisons the air.",https://nrs.harvard.edu/urn-3:HUAM:OCP10347_dynmc
96287,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG147923_dynmc
92432,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039627_dynmc
8865,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS33979_dynmc
99704,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13494_dynmc
57550,,,,https://nrs.harvard.edu/urn-3:HUAM:INV010952_dynmc
153340,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018029_dynmc
16681,,A two-piece suit in thick gray felt.,"The two-piece suit is made of a thick, slightly fuzzy gray felt. The jacket has a collar and narrow notched lapels edged in black. The jacket is unlined, it has a breast pocket and two pockets with flaps at waist height. It has no buttons. The trousers are straight legged with sharp creases down the front.",https://nrs.harvard.edu/urn-3:HUAM:50850_dynmc
59349,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08030_dlvr
16747,,,,https://nrs.harvard.edu/urn-3:HUAM:51128_dynmc
146647,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10399n_dlvr
23467,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS65112_dynmc
79839,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG51207_dynmc
139525,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08511_dynmc
106006,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN17549_dlvr
128981,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS41334_dynmc
117114,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029374_dynmc
162582,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG5721_dynmc
146928,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11223_dynmc
149726,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006435_dynmc
94043,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP02199_dynmc
115053,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022311_dynmc
42014,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08991_dlvr
90976,"page 23 d, f",,,https://nrs.harvard.edu/urn-3:HUAM:VRS87015_dynmc
115544,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023958_dynmc
97791,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG41875_dynmc
99412,,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10344N_dynmc
113621,,,,https://nrs.harvard.edu/urn-3:HUAM:INV017168_dynmc
38971,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN02666_dynmc
121499,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG130399_dynmc
32977,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS45319_dynmc
141196,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00440_dynmc
125360,,,,https://nrs.harvard.edu/urn-3:HUAM:SM10003_dynmc
148227,,,,https://nrs.harvard.edu/urn-3:HUAM:INV000267_dynmc
48959,,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10820p_dlvr
159808,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040836_dynmc
84554,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025144_dynmc
68270,inverted from negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12297p_dynmc
151189,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011217_dynmc
109097,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001530_dynmc
9089,"2 upper rows, l. ro r.: 1935.38.3, 5, 4, 2, 1
2 lower rows, 1935.38.8, 9, 6, 7",,,https://nrs.harvard.edu/urn-3:HUAM:VRS35114_dynmc
97155,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3382_dynmc
60164,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN09878_dlvr
131954,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS61061_dynmc
100757,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12470_dynmc
87189,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030373_dynmc
97501,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10011_dynmc
140066,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10735_dynmc
100492,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00199_dynmc
88114,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032439P_dynmc
154297,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021573_dynmc
27185,page 16a,,,https://nrs.harvard.edu/urn-3:HUAM:VRS87062_dynmc
148863,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002824_dynmc
81506,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11057_dlvr
48220,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP09465_dynmc
69786,,,,https://nrs.harvard.edu/urn-3:HUAM:INV033188N_dynmc
123679,inverted from negative,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10485P_dynmc
139004,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06350_dynmc
97878,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4456_dynmc
162356,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4599_dynmc
36002,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13381_dynmc
78786,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014911P_dynmc
74766,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008155_dynmc
99435,,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10391N_dynmc
54304,,,,https://nrs.harvard.edu/urn-3:HUAM:61272_dynmc
12856,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS12720_dynmc
153251,,,,https://nrs.harvard.edu/urn-3:HUAM:INV017731_dynmc
105256,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14517_dlvr
56386,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009343P_dynmc
145124,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16290_dlvr
102780,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05069_dlvr
17467,secondary,,,https://nrs.harvard.edu/urn-3:HUAM:53769_dynmc
68114,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029468N_dynmc
65669,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024659_dynmc
3141,,,,https://nrs.harvard.edu/urn-3:HUAM:13845_dynmc
52475,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001269_dynmc
40056,"page 21a, page 13",,,https://nrs.harvard.edu/urn-3:HUAM:VRS86992_dynmc
120842,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG103430p_dynmc
84581,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025215N_dynmc
91969,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038926_dynmc
55622,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008149_dynmc
88254,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032953_dynmc
67313,,,,https://nrs.harvard.edu/urn-3:HUAM:INV027694_dynmc
35505,,,,https://nrs.harvard.edu/urn-3:HUAM:75422_dynmc
48557,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10556n_dlvr
70315,,A black and white photograph showing an arm and a piece of equipment.,"The black and white photographs shows an arm in a white shirt from the left side, the hand is holding a small round piece of equipment on a board with a diagram and writing in white which reads in part, kopf, isolator. The board is sitting on a table with a pail, three white containers and a sheaf of paper at the top of the photograph.",https://nrs.harvard.edu/urn-3:HUAM:INV034286_dynmc
52908,,,,https://nrs.harvard.edu/urn-3:HUAM:51584_dynmc
157435,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032612_dynmc
55047,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS63134_dynmc
49228,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP11695_dynmc
116211,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026254N_dynmc
125609,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16403_dynmc
97996,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10357_dynmc
120086,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039686_dynmc
100081,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11125_dlvr
35693,,,,https://nrs.harvard.edu/urn-3:HUAM:76155_dynmc
52506,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001402_dynmc
4894,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16503_dynmc
110774,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008061P_dynmc
80978,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018800_dynmc
103160,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06160_dlvr
3868,,,,https://nrs.harvard.edu/urn-3:HUAM:15629_dynmc
80273,,,,https://nrs.harvard.edu/urn-3:HUAM:INV017127P_dynmc
46142,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP05131_dynmc
162951,inverted from negative,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10178P_dynmc
135013,,"A nude woman seated, raising her arm and wiping herself with a towel","Heavy black chalk lines on yellowed paper show a nude woman seen from behind and turned toward the left. She is seated and leaning forward, her left arm raised with her hand bent back facing the viewer. Her head bows forward and her hair is tied up in a bun, as she reaches her right arm around to her left side, drying herself with a towel that she holds at her side. Dark shading on her right side contrasts with strong light on her left side.",https://nrs.harvard.edu/urn-3:HUAM:79124_dynmc
88924,,,,https://nrs.harvard.edu/urn-3:HUAM:INV033762_dynmc
54772,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006643_dynmc
106381,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN19021_dlvr
82230,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12556_dlvr
82980,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14166_dynmc
106801,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN20674_dlvr
126344,,,,https://nrs.harvard.edu/urn-3:HUAM:19399_dynmc
57372,,,,https://nrs.harvard.edu/urn-3:HUAM:72657_dynmc
116222,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026287_dynmc
115609,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024191N_dynmc
32476,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS44685_dynmc
59297,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN07820_dlvr
162403,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4795_dynmc
54243,recto,,,https://nrs.harvard.edu/urn-3:HUAM:VRS60912_dynmc
57364,,,,https://nrs.harvard.edu/urn-3:HUAM:72619_dynmc
140297,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP11576_dynmc
73094,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038949_dynmc
86420,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028959P_dynmc
77455,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013192P_dynmc
69712,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032943_dynmc
95786,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG132663_dynmc
45040,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15051_dlvr
150186,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008008_dynmc
31378,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04445_dynmc
109413,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002755_dynmc
90377,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035791_dynmc
82569,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022016_dynmc
42431,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN09371_dlvr
107507,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11160_dynmc
126640,,,,https://nrs.harvard.edu/urn-3:HUAM:21056_dynmc
5200,Verso,,,https://nrs.harvard.edu/urn-3:HUAM:VRS18059_dynmc
116243,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026355_dynmc
149876,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007015_dynmc
49008,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11103_dynmc
35205,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP11714_dynmc
81095,,,,https://nrs.harvard.edu/urn-3:HUAM:INV019258_dynmc
148946,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003142_dynmc
159836,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040950_dynmc
34914,verso,,,https://nrs.harvard.edu/urn-3:HUAM:73846_dynmc
151456,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012061P_dynmc
109902,,,,https://nrs.harvard.edu/urn-3:HUAM:INV004745_dynmc
64414,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN18462_dlvr
314,exterior,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11206_dynmc
43398,detail,,,https://nrs.harvard.edu/urn-3:HUAM:92542_dynmc
103029,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05648_dlvr
139649,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08945_dynmc
41245,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN07310_dlvr
83304,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023245P_dynmc
131368,,,,https://nrs.harvard.edu/urn-3:HUAM:51806_dynmc
59450,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08478_dlvr
66233,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025516_dynmc
140941,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP14204_dynmc
8779,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS33627_dynmc
29806,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01130_dynmc
